ProductCode,TierID,PlanCode,PlanName,Age,InsuredPattern,SumInsured,Tenure,Rate
HSP   ,1,NSS00714            ,SilverSmart                   ,76,1000,400000,3,153168
HSP   ,1,NSS00715            ,SilverSmart                   ,77,1000,400000,3,153168
HSP   ,1,NSS00716            ,SilverSmart                   ,78,1000,400000,3,153168
HSP   ,1,NSS00717            ,SilverSmart                   ,79,1000,400000,3,153168
HSP   ,1,NSS00718            ,SilverSmart                   ,80,1000,400000,3,153168
HSP   ,1,NSS00719            ,SilverSmart                   ,81,1000,400000,3,153168
HSP   ,1,NSS00720            ,SilverSmart                   ,82,1000,400000,3,153168
HSP   ,1,NSS00721            ,SilverSmart                   ,83,1000,400000,3,153168
HSP   ,1,NSS00722            ,SilverSmart                   ,84,1000,400000,3,153168
HSP   ,1,NSS00723            ,SilverSmart                   ,85,1000,400000,3,153168
HSP   ,1,NSS00724            ,SilverSmart                   ,86,1000,400000,3,153168
HSP   ,1,NSS00725            ,SilverSmart                   ,87,1000,400000,3,153168
HSP   ,1,NSS00726            ,SilverSmart                   ,88,1000,400000,3,153168
HSP   ,1,NSS00727            ,SilverSmart                   ,89,1000,400000,3,153168
HSP   ,1,NSS00728            ,SilverSmart                   ,90,1000,400000,3,153168
HSP   ,2,NSS00729            ,SilverSmart                   ,0,1000,400000,2,10810
HSP   ,2,NSS00730            ,SilverSmart                   ,1,1000,400000,2,10810
HSP   ,2,NSS00731            ,SilverSmart                   ,2,1000,400000,2,10810
HSP   ,2,NSS00732            ,SilverSmart                   ,3,1000,400000,2,10810
HSP   ,2,NSS00733            ,SilverSmart                   ,4,1000,400000,2,10810
HSP   ,2,NSS00734            ,SilverSmart                   ,5,1000,400000,2,10810
HSP   ,2,NSS00735            ,SilverSmart                   ,6,1000,400000,2,10810
HSP   ,2,NSS00736            ,SilverSmart                   ,7,1000,400000,2,10810
HSP   ,2,NSS00737            ,SilverSmart                   ,8,1000,400000,2,10810
HSP   ,2,NSS00738            ,SilverSmart                   ,9,1000,400000,2,10810
HSP   ,2,NSS00739            ,SilverSmart                   ,10,1000,400000,2,10810
HSP   ,2,NSS00740            ,SilverSmart                   ,11,1000,400000,2,10810
HSP   ,2,NSS00741            ,SilverSmart                   ,12,1000,400000,2,10810
HSP   ,2,NSS00742            ,SilverSmart                   ,13,1000,400000,2,10810
HSP   ,2,NSS00743            ,SilverSmart                   ,14,1000,400000,2,10810
HSP   ,2,NSS00744            ,SilverSmart                   ,15,1000,400000,2,10810
HSP   ,2,NSS00745            ,SilverSmart                   ,16,1000,400000,2,10810
HSP   ,2,NSS00746            ,SilverSmart                   ,17,1000,400000,2,12472
HSP   ,2,NSS00747            ,SilverSmart                   ,18,1000,400000,2,14134
HSP   ,2,NSS00748            ,SilverSmart                   ,19,1000,400000,2,14134
HSP   ,2,NSS00749            ,SilverSmart                   ,20,1000,400000,2,14134
HSP   ,2,NSS00750            ,SilverSmart                   ,21,1000,400000,2,14134
HSP   ,2,NSS00751            ,SilverSmart                   ,22,1000,400000,2,14134
HSP   ,2,NSS00752            ,SilverSmart                   ,23,1000,400000,2,14134
HSP   ,2,NSS00753            ,SilverSmart                   ,24,1000,400000,2,14134
HSP   ,2,NSS00754            ,SilverSmart                   ,25,1000,400000,2,14134
HSP   ,2,NSS00755            ,SilverSmart                   ,26,1000,400000,2,14134
HSP   ,2,NSS00756            ,SilverSmart                   ,27,1000,400000,2,14134
HSP   ,2,NSS00757            ,SilverSmart                   ,28,1000,400000,2,14134
HSP   ,2,NSS00758            ,SilverSmart                   ,29,1000,400000,2,14134
HSP   ,2,NSS00759            ,SilverSmart                   ,30,1000,400000,2,14134
HSP   ,2,NSS00760            ,SilverSmart                   ,31,1000,400000,2,14134
HSP   ,2,NSS00761            ,SilverSmart                   ,32,1000,400000,2,14134
HSP   ,2,NSS00762            ,SilverSmart                   ,33,1000,400000,2,14134
HSP   ,2,NSS00763            ,SilverSmart                   ,34,1000,400000,2,14134
HSP   ,2,NSS00764            ,SilverSmart                   ,35,1000,400000,2,15645
HSP   ,2,NSS00765            ,SilverSmart                   ,36,1000,400000,2,17156
HSP   ,2,NSS00766            ,SilverSmart                   ,37,1000,400000,2,17156
HSP   ,2,NSS00767            ,SilverSmart                   ,38,1000,400000,2,17156
HSP   ,2,NSS00768            ,SilverSmart                   ,39,1000,400000,2,17156
HSP   ,2,NSS00769            ,SilverSmart                   ,40,1000,400000,2,17156
HSP   ,2,NSS00770            ,SilverSmart                   ,41,1000,400000,2,17156
HSP   ,2,NSS00771            ,SilverSmart                   ,42,1000,400000,2,17156
HSP   ,2,NSS00772            ,SilverSmart                   ,43,1000,400000,2,17156
HSP   ,2,NSS00773            ,SilverSmart                   ,44,1000,400000,2,17156
HSP   ,2,NSS00774            ,SilverSmart                   ,45,1000,400000,2,19922
HSP   ,2,NSS00775            ,SilverSmart                   ,46,1000,400000,2,22688
HSP   ,2,NSS00776            ,SilverSmart                   ,47,1000,400000,2,22688
HSP   ,2,NSS00777            ,SilverSmart                   ,48,1000,400000,2,22688
HSP   ,2,NSS00778            ,SilverSmart                   ,49,1000,400000,2,22688
HSP   ,2,NSS00779            ,SilverSmart                   ,50,1000,400000,2,26516
HSP   ,2,NSS00780            ,SilverSmart                   ,51,1000,400000,2,30344
HSP   ,2,NSS00781            ,SilverSmart                   ,52,1000,400000,2,30344
HSP   ,2,NSS00782            ,SilverSmart                   ,53,1000,400000,2,30344
HSP   ,2,NSS00783            ,SilverSmart                   ,54,1000,400000,2,30344
HSP   ,2,NSS00784            ,SilverSmart                   ,55,1000,400000,2,33432
HSP   ,2,NSS00785            ,SilverSmart                   ,56,1000,400000,2,36520
HSP   ,2,NSS00786            ,SilverSmart                   ,57,1000,400000,2,36520
HSP   ,2,NSS00787            ,SilverSmart                   ,58,1000,400000,2,36520
HSP   ,2,NSS00788            ,SilverSmart                   ,59,1000,400000,2,36520
HSP   ,2,NSS00789            ,SilverSmart                   ,60,1000,400000,2,43162
HSP   ,2,NSS00790            ,SilverSmart                   ,61,1000,400000,2,49804
HSP   ,2,NSS00791            ,SilverSmart                   ,62,1000,400000,2,49804
HSP   ,2,NSS00792            ,SilverSmart                   ,63,1000,400000,2,49804
HSP   ,2,NSS00793            ,SilverSmart                   ,64,1000,400000,2,49804
HSP   ,2,NSS00794            ,SilverSmart                   ,65,1000,400000,2,56435
HSP   ,2,NSS00795            ,SilverSmart                   ,66,1000,400000,2,63066
HSP   ,2,NSS00796            ,SilverSmart                   ,67,1000,400000,2,63066
HSP   ,2,NSS00797            ,SilverSmart                   ,68,1000,400000,2,63066
HSP   ,2,NSS00798            ,SilverSmart                   ,69,1000,400000,2,63066
HSP   ,2,NSS00799            ,SilverSmart                   ,70,1000,400000,2,71908
HSP   ,2,NSS00800            ,SilverSmart                   ,71,1000,400000,2,80750
HSP   ,2,NSS00801            ,SilverSmart                   ,72,1000,400000,2,80750
HSP   ,2,NSS00802            ,SilverSmart                   ,73,1000,400000,2,80750
HSP   ,2,NSS00803            ,SilverSmart                   ,74,1000,400000,2,80750
HSP   ,2,NSS00804            ,SilverSmart                   ,75,1000,400000,2,80750
HSP   ,2,NSS00805            ,SilverSmart                   ,76,1000,400000,2,80750
HSP   ,2,NSS00806            ,SilverSmart                   ,77,1000,400000,2,80750
HSP   ,2,NSS00807            ,SilverSmart                   ,78,1000,400000,2,80750
HSP   ,2,NSS00808            ,SilverSmart                   ,79,1000,400000,2,80750
HSP   ,2,NSS00809            ,SilverSmart                   ,80,1000,400000,2,80750
HSP   ,2,NSS00810            ,SilverSmart                   ,81,1000,400000,2,80750
HSP   ,2,NSS00811            ,SilverSmart                   ,82,1000,400000,2,80750
HSP   ,2,NSS00812            ,SilverSmart                   ,83,1000,400000,2,80750
HSP   ,2,NSS00813            ,SilverSmart                   ,84,1000,400000,2,80750
HSP   ,2,NSS00814            ,SilverSmart                   ,85,1000,400000,2,80750
HSP   ,2,NSS00815            ,SilverSmart                   ,86,1000,400000,2,80750
HSP   ,2,NSS00816            ,SilverSmart                   ,87,1000,400000,2,80750
HSP   ,2,NSS00817            ,SilverSmart                   ,88,1000,400000,2,80750
HSP   ,2,NSS00818            ,SilverSmart                   ,89,1000,400000,2,80750
HSP   ,2,NSS00819            ,SilverSmart                   ,90,1000,400000,2,80750
HSP   ,1,NSS00820            ,SilverSmart                   ,0,1000,400000,2,13662
HSP   ,1,NSS00821            ,SilverSmart                   ,1,1000,400000,2,13662
HSP   ,1,NSS00822            ,SilverSmart                   ,2,1000,400000,2,13662
HSP   ,1,NSS00823            ,SilverSmart                   ,3,1000,400000,2,13662
HSP   ,1,NSS00824            ,SilverSmart                   ,4,1000,400000,2,13662
HSP   ,1,NSS00825            ,SilverSmart                   ,5,1000,400000,2,13662
HSP   ,1,NSS00826            ,SilverSmart                   ,6,1000,400000,2,13662
HSP   ,1,NSS00827            ,SilverSmart                   ,7,1000,400000,2,13662
HSP   ,1,NSS00828            ,SilverSmart                   ,8,1000,400000,2,13662
HSP   ,1,NSS00829            ,SilverSmart                   ,9,1000,400000,2,13662
HSP   ,1,NSS00830            ,SilverSmart                   ,10,1000,400000,2,13662
HSP   ,1,NSS00831            ,SilverSmart                   ,11,1000,400000,2,13662
HSP   ,1,NSS00832            ,SilverSmart                   ,12,1000,400000,2,13662
HSP   ,1,NSS00833            ,SilverSmart                   ,13,1000,400000,2,13662
HSP   ,1,NSS00834            ,SilverSmart                   ,14,1000,400000,2,13662
HSP   ,1,NSS00835            ,SilverSmart                   ,15,1000,400000,2,13662
HSP   ,1,NSS00836            ,SilverSmart                   ,16,1000,400000,2,13662
HSP   ,1,NSS00837            ,SilverSmart                   ,17,1000,400000,2,16139
HSP   ,1,NSS00838            ,SilverSmart                   ,18,1000,400000,2,18616
HSP   ,1,NSS00839            ,SilverSmart                   ,19,1000,400000,2,18616
HSP   ,1,NSS00840            ,SilverSmart                   ,20,1000,400000,2,18616
HSP   ,1,NSS00841            ,SilverSmart                   ,21,1000,400000,2,18616
HSP   ,1,NSS00842            ,SilverSmart                   ,22,1000,400000,2,18616
HSP   ,1,NSS00843            ,SilverSmart                   ,23,1000,400000,2,18616
HSP   ,1,NSS00844            ,SilverSmart                   ,24,1000,400000,2,18616
HSP   ,1,NSS00845            ,SilverSmart                   ,25,1000,400000,2,18616
HSP   ,1,NSS00846            ,SilverSmart                   ,26,1000,400000,2,18616
HSP   ,1,NSS00847            ,SilverSmart                   ,27,1000,400000,2,18616
HSP   ,1,NSS00848            ,SilverSmart                   ,28,1000,400000,2,18616
HSP   ,1,NSS00849            ,SilverSmart                   ,29,1000,400000,2,18616
HSP   ,1,NSS00850            ,SilverSmart                   ,30,1000,400000,2,18616
HSP   ,1,NSS00851            ,SilverSmart                   ,31,1000,400000,2,18616
HSP   ,1,NSS00852            ,SilverSmart                   ,32,1000,400000,2,18616
HSP   ,1,NSS00853            ,SilverSmart                   ,33,1000,400000,2,18616
HSP   ,1,NSS00854            ,SilverSmart                   ,34,1000,400000,2,18616
HSP   ,1,NSS00855            ,SilverSmart                   ,35,1000,400000,2,20457
HSP   ,1,NSS00856            ,SilverSmart                   ,36,1000,400000,2,22298
HSP   ,1,NSS00857            ,SilverSmart                   ,37,1000,400000,2,22298
HSP   ,1,NSS00858            ,SilverSmart                   ,38,1000,400000,2,22298
HSP   ,1,NSS00859            ,SilverSmart                   ,39,1000,400000,2,22298
HSP   ,1,NSS00860            ,SilverSmart                   ,40,1000,400000,2,22298
HSP   ,1,NSS00861            ,SilverSmart                   ,41,1000,400000,2,22298
HSP   ,1,NSS00862            ,SilverSmart                   ,42,1000,400000,2,22298
HSP   ,1,NSS00863            ,SilverSmart                   ,43,1000,400000,2,22298
HSP   ,1,NSS00864            ,SilverSmart                   ,44,1000,400000,2,22298
HSP   ,1,NSS00865            ,SilverSmart                   ,45,1000,400000,2,25768
HSP   ,1,NSS00866            ,SilverSmart                   ,46,1000,400000,2,29238
HSP   ,1,NSS00867            ,SilverSmart                   ,47,1000,400000,2,29238
HSP   ,1,NSS00868            ,SilverSmart                   ,48,1000,400000,2,29238
HSP   ,1,NSS00869            ,SilverSmart                   ,49,1000,400000,2,29238
HSP   ,1,NSS00870            ,SilverSmart                   ,50,1000,400000,2,33889
HSP   ,1,NSS00871            ,SilverSmart                   ,51,1000,400000,2,38540
HSP   ,1,NSS00872            ,SilverSmart                   ,52,1000,400000,2,38540
HSP   ,1,NSS00873            ,SilverSmart                   ,53,1000,400000,2,38540
HSP   ,1,NSS00874            ,SilverSmart                   ,54,1000,400000,2,38540
HSP   ,1,NSS00875            ,SilverSmart                   ,55,1000,400000,2,42642
HSP   ,1,NSS00876            ,SilverSmart                   ,56,1000,400000,2,46744
HSP   ,1,NSS00877            ,SilverSmart                   ,57,1000,400000,2,46744
HSP   ,1,NSS00878            ,SilverSmart                   ,58,1000,400000,2,46744
HSP   ,1,NSS00879            ,SilverSmart                   ,59,1000,400000,2,46744
HSP   ,1,NSS00880            ,SilverSmart                   ,60,1000,400000,2,54883
HSP   ,1,NSS00881            ,SilverSmart                   ,61,1000,400000,2,63022
HSP   ,1,NSS00882            ,SilverSmart                   ,62,1000,400000,2,63022
HSP   ,1,NSS00883            ,SilverSmart                   ,63,1000,400000,2,63022
HSP   ,1,NSS00884            ,SilverSmart                   ,64,1000,400000,2,63022
HSP   ,1,NSS00885            ,SilverSmart                   ,65,1000,400000,2,71352
HSP   ,1,NSS00886            ,SilverSmart                   ,66,1000,400000,2,79682
HSP   ,1,NSS00887            ,SilverSmart                   ,67,1000,400000,2,79682
HSP   ,1,NSS00888            ,SilverSmart                   ,68,1000,400000,2,79682
HSP   ,1,NSS00889            ,SilverSmart                   ,69,1000,400000,2,79682
HSP   ,1,NSS00890            ,SilverSmart                   ,70,1000,400000,2,90897
HSP   ,1,NSS00891            ,SilverSmart                   ,71,1000,400000,2,102112
HSP   ,1,NSS00892            ,SilverSmart                   ,72,1000,400000,2,102112
HSP   ,1,NSS00893            ,SilverSmart                   ,73,1000,400000,2,102112
HSP   ,1,NSS00894            ,SilverSmart                   ,74,1000,400000,2,102112
HSP   ,1,NSS00895            ,SilverSmart                   ,75,1000,400000,2,102112
HSP   ,1,NSS00896            ,SilverSmart                   ,76,1000,400000,2,102112
HSP   ,1,NSS00897            ,SilverSmart                   ,77,1000,400000,2,102112
HSP   ,1,NSS00898            ,SilverSmart                   ,78,1000,400000,2,102112
HSP   ,1,NSS00899            ,SilverSmart                   ,79,1000,400000,2,102112
HSP   ,1,NSS00900            ,SilverSmart                   ,80,1000,400000,2,102112
HSP   ,1,NSS00901            ,SilverSmart                   ,81,1000,400000,2,102112
HSP   ,1,NSS00902            ,SilverSmart                   ,82,1000,400000,2,102112
HSP   ,1,NSS00903            ,SilverSmart                   ,83,1000,400000,2,102112
HSP   ,1,NSS00904            ,SilverSmart                   ,84,1000,400000,2,102112
HSP   ,1,NSS00905            ,SilverSmart                   ,85,1000,400000,2,102112
HSP   ,1,NSS00906            ,SilverSmart                   ,86,1000,400000,2,102112
HSP   ,1,NSS00907            ,SilverSmart                   ,87,1000,400000,2,102112
HSP   ,1,NSS00908            ,SilverSmart                   ,88,1000,400000,2,102112
HSP   ,1,NSS00909            ,SilverSmart                   ,89,1000,400000,2,102112
HSP   ,1,NSS00910            ,SilverSmart                   ,90,1000,400000,2,102112
HSP   ,2,NSS00911            ,SilverSmart                   ,0,1000,400000,1,5405
HSP   ,2,NSS00912            ,SilverSmart                   ,1,1000,400000,1,5405
HSP   ,2,NSS00913            ,SilverSmart                   ,2,1000,400000,1,5405
HSP   ,2,NSS00914            ,SilverSmart                   ,3,1000,400000,1,5405
HSP   ,2,NSS00915            ,SilverSmart                   ,4,1000,400000,1,5405
HSP   ,2,NSS00916            ,SilverSmart                   ,5,1000,400000,1,5405
HSP   ,2,NSS00917            ,SilverSmart                   ,6,1000,400000,1,5405
HSP   ,2,NSS00918            ,SilverSmart                   ,7,1000,400000,1,5405
HSP   ,2,NSS00919            ,SilverSmart                   ,8,1000,400000,1,5405
HSP   ,2,NSS00920            ,SilverSmart                   ,9,1000,400000,1,5405
HSP   ,2,NSS00921            ,SilverSmart                   ,10,1000,400000,1,5405
HSP   ,2,NSS00922            ,SilverSmart                   ,11,1000,400000,1,5405
HSP   ,2,NSS00923            ,SilverSmart                   ,12,1000,400000,1,5405
HSP   ,2,NSS00924            ,SilverSmart                   ,13,1000,400000,1,5405
HSP   ,2,NSS00925            ,SilverSmart                   ,14,1000,400000,1,5405
HSP   ,2,NSS00926            ,SilverSmart                   ,15,1000,400000,1,5405
HSP   ,2,NSS00927            ,SilverSmart                   ,16,1000,400000,1,5405
HSP   ,2,NSS00928            ,SilverSmart                   ,17,1000,400000,1,5405
HSP   ,2,NSS00929            ,SilverSmart                   ,18,1000,400000,1,7067
HSP   ,2,NSS00930            ,SilverSmart                   ,19,1000,400000,1,7067
HSP   ,2,NSS00931            ,SilverSmart                   ,20,1000,400000,1,7067
HSP   ,2,NSS00932            ,SilverSmart                   ,21,1000,400000,1,7067
HSP   ,2,NSS00933            ,SilverSmart                   ,22,1000,400000,1,7067
HSP   ,2,NSS00934            ,SilverSmart                   ,23,1000,400000,1,7067
HSP   ,2,NSS00935            ,SilverSmart                   ,24,1000,400000,1,7067
HSP   ,2,NSS00936            ,SilverSmart                   ,25,1000,400000,1,7067
HSP   ,2,NSS00937            ,SilverSmart                   ,26,1000,400000,1,7067
HSP   ,2,NSS00938            ,SilverSmart                   ,27,1000,400000,1,7067
HSP   ,2,NSS00939            ,SilverSmart                   ,28,1000,400000,1,7067
HSP   ,2,NSS00940            ,SilverSmart                   ,29,1000,400000,1,7067
HSP   ,2,NSS00941            ,SilverSmart                   ,30,1000,400000,1,7067
HSP   ,2,NSS00942            ,SilverSmart                   ,31,1000,400000,1,7067
HSP   ,2,NSS00943            ,SilverSmart                   ,32,1000,400000,1,7067
HSP   ,2,NSS00944            ,SilverSmart                   ,33,1000,400000,1,7067
HSP   ,2,NSS00945            ,SilverSmart                   ,34,1000,400000,1,7067
HSP   ,2,NSS00946            ,SilverSmart                   ,35,1000,400000,1,7067
HSP   ,2,NSS00947            ,SilverSmart                   ,36,1000,400000,1,8578
HSP   ,2,NSS00948            ,SilverSmart                   ,37,1000,400000,1,8578
HSP   ,2,NSS00949            ,SilverSmart                   ,38,1000,400000,1,8578
HSP   ,2,NSS00950            ,SilverSmart                   ,39,1000,400000,1,8578
HSP   ,2,NSS00951            ,SilverSmart                   ,40,1000,400000,1,8578
HSP   ,2,NSS00952            ,SilverSmart                   ,41,1000,400000,1,8578
HSP   ,2,NSS00953            ,SilverSmart                   ,42,1000,400000,1,8578
HSP   ,2,NSS00954            ,SilverSmart                   ,43,1000,400000,1,8578
HSP   ,2,NSS00955            ,SilverSmart                   ,44,1000,400000,1,8578
HSP   ,2,NSS00956            ,SilverSmart                   ,45,1000,400000,1,8578
HSP   ,2,NSS00957            ,SilverSmart                   ,46,1000,400000,1,11344
HSP   ,2,NSS00958            ,SilverSmart                   ,47,1000,400000,1,11344
HSP   ,2,NSS00959            ,SilverSmart                   ,48,1000,400000,1,11344
HSP   ,2,NSS00960            ,SilverSmart                   ,49,1000,400000,1,11344
HSP   ,2,NSS00961            ,SilverSmart                   ,50,1000,400000,1,11344
HSP   ,2,NSS00962            ,SilverSmart                   ,51,1000,400000,1,15172
HSP   ,2,NSS00963            ,SilverSmart                   ,52,1000,400000,1,15172
HSP   ,2,NSS00964            ,SilverSmart                   ,53,1000,400000,1,15172
HSP   ,2,NSS00965            ,SilverSmart                   ,54,1000,400000,1,15172
HSP   ,2,NSS00966            ,SilverSmart                   ,55,1000,400000,1,15172
HSP   ,2,NSS00967            ,SilverSmart                   ,56,1000,400000,1,18260
HSP   ,2,NSS00968            ,SilverSmart                   ,57,1000,400000,1,18260
HSP   ,2,NSS00969            ,SilverSmart                   ,58,1000,400000,1,18260
HSP   ,2,NSS00970            ,SilverSmart                   ,59,1000,400000,1,18260
HSP   ,2,NSS00971            ,SilverSmart                   ,60,1000,400000,1,18260
HSP   ,2,NSS00972            ,SilverSmart                   ,61,1000,400000,1,24902
HSP   ,2,NSS00973            ,SilverSmart                   ,62,1000,400000,1,24902
HSP   ,2,NSS00974            ,SilverSmart                   ,63,1000,400000,1,24902
HSP   ,2,NSS00975            ,SilverSmart                   ,64,1000,400000,1,24902
HSP   ,2,NSS00976            ,SilverSmart                   ,65,1000,400000,1,24902
HSP   ,2,NSS00977            ,SilverSmart                   ,66,1000,400000,1,31533
HSP   ,2,NSS00978            ,SilverSmart                   ,67,1000,400000,1,31533
HSP   ,2,NSS00979            ,SilverSmart                   ,68,1000,400000,1,31533
HSP   ,2,NSS00980            ,SilverSmart                   ,69,1000,400000,1,31533
HSP   ,2,NSS00981            ,SilverSmart                   ,70,1000,400000,1,31533
HSP   ,2,NSS00982            ,SilverSmart                   ,71,1000,400000,1,40375
HSP   ,2,NSS00983            ,SilverSmart                   ,72,1000,400000,1,40375
HSP   ,2,NSS00984            ,SilverSmart                   ,73,1000,400000,1,40375
HSP   ,2,NSS00985            ,SilverSmart                   ,74,1000,400000,1,40375
HSP   ,2,NSS00986            ,SilverSmart                   ,75,1000,400000,1,40375
HSP   ,2,NSS00987            ,SilverSmart                   ,76,1000,400000,1,40375
HSP   ,2,NSS00988            ,SilverSmart                   ,77,1000,400000,1,40375
HSP   ,2,NSS00989            ,SilverSmart                   ,78,1000,400000,1,40375
HSP   ,2,NSS00990            ,SilverSmart                   ,79,1000,400000,1,40375
HSP   ,2,NSS00991            ,SilverSmart                   ,80,1000,400000,1,40375
HSP   ,2,NSS00992            ,SilverSmart                   ,81,1000,400000,1,40375
HSP   ,2,NSS00993            ,SilverSmart                   ,82,1000,400000,1,40375
HSP   ,2,NSS00994            ,SilverSmart                   ,83,1000,400000,1,40375
HSP   ,2,NSS00995            ,SilverSmart                   ,84,1000,400000,1,40375
HSP   ,2,NSS00996            ,SilverSmart                   ,85,1000,400000,1,40375
HSP   ,2,NSS00997            ,SilverSmart                   ,86,1000,400000,1,40375
HSP   ,2,NSS00998            ,SilverSmart                   ,87,1000,400000,1,40375
HSP   ,2,NSS00999            ,SilverSmart                   ,88,1000,400000,1,40375
HSP   ,2,NSS01000            ,SilverSmart                   ,89,1000,400000,1,40375
HSP   ,2,NSS01001            ,SilverSmart                   ,90,1000,400000,1,40375
HSP   ,1,NSS01002            ,SilverSmart                   ,0,1000,400000,1,6831
HSP   ,1,NSS01003            ,SilverSmart                   ,1,1000,400000,1,6831
HSP   ,1,NSS01004            ,SilverSmart                   ,2,1000,400000,1,6831
HSP   ,1,NSS01005            ,SilverSmart                   ,3,1000,400000,1,6831
HSP   ,1,NSS01006            ,SilverSmart                   ,4,1000,400000,1,6831
HSP   ,1,NSS01007            ,SilverSmart                   ,5,1000,400000,1,6831
HSP   ,1,NSS01008            ,SilverSmart                   ,6,1000,400000,1,6831
HSP   ,1,NSS01009            ,SilverSmart                   ,7,1000,400000,1,6831
HSP   ,1,NSS01010            ,SilverSmart                   ,8,1000,400000,1,6831
HSP   ,1,NSS01011            ,SilverSmart                   ,9,1000,400000,1,6831
HSP   ,1,NSS01012            ,SilverSmart                   ,10,1000,400000,1,6831
HSP   ,1,NSS01013            ,SilverSmart                   ,11,1000,400000,1,6831
HSP   ,1,NSS01014            ,SilverSmart                   ,12,1000,400000,1,6831
HSP   ,1,NSS01015            ,SilverSmart                   ,13,1000,400000,1,6831
HSP   ,1,NSS01016            ,SilverSmart                   ,14,1000,400000,1,6831
HSP   ,1,NSS01017            ,SilverSmart                   ,15,1000,400000,1,6831
HSP   ,1,NSS01018            ,SilverSmart                   ,16,1000,400000,1,6831
HSP   ,1,NSS01019            ,SilverSmart                   ,17,1000,400000,1,6831
HSP   ,1,NSS01020            ,SilverSmart                   ,18,1000,400000,1,9308
HSP   ,1,NSS01021            ,SilverSmart                   ,19,1000,400000,1,9308
HSP   ,1,NSS01022            ,SilverSmart                   ,20,1000,400000,1,9308
HSP   ,1,NSS01023            ,SilverSmart                   ,21,1000,400000,1,9308
HSP   ,1,NSS01024            ,SilverSmart                   ,22,1000,400000,1,9308
HSP   ,1,NSS01025            ,SilverSmart                   ,23,1000,400000,1,9308
HSP   ,1,NSS01026            ,SilverSmart                   ,24,1000,400000,1,9308
HSP   ,1,NSS01027            ,SilverSmart                   ,25,1000,400000,1,9308
HSP   ,1,NSS01028            ,SilverSmart                   ,26,1000,400000,1,9308
HSP   ,1,NSS01029            ,SilverSmart                   ,27,1000,400000,1,9308
HSP   ,1,NSS01030            ,SilverSmart                   ,28,1000,400000,1,9308
HSP   ,1,NSS01031            ,SilverSmart                   ,29,1000,400000,1,9308
HSP   ,1,NSS01032            ,SilverSmart                   ,30,1000,400000,1,9308
HSP   ,1,NSS01033            ,SilverSmart                   ,31,1000,400000,1,9308
HSP   ,1,NSS01034            ,SilverSmart                   ,32,1000,400000,1,9308
HSP   ,1,NSS01035            ,SilverSmart                   ,33,1000,400000,1,9308
HSP   ,1,NSS01036            ,SilverSmart                   ,34,1000,400000,1,9308
HSP   ,1,NSS01037            ,SilverSmart                   ,35,1000,400000,1,9308
HSP   ,1,NSS01038            ,SilverSmart                   ,36,1000,400000,1,11149
HSP   ,1,NSS01039            ,SilverSmart                   ,37,1000,400000,1,11149
HSP   ,1,NSS01040            ,SilverSmart                   ,38,1000,400000,1,11149
HSP   ,1,NSS01041            ,SilverSmart                   ,39,1000,400000,1,11149
HSP   ,1,NSS01042            ,SilverSmart                   ,40,1000,400000,1,11149
HSP   ,1,NSS01043            ,SilverSmart                   ,41,1000,400000,1,11149
HSP   ,1,NSS01044            ,SilverSmart                   ,42,1000,400000,1,11149
HSP   ,1,NSS01045            ,SilverSmart                   ,43,1000,400000,1,11149
HSP   ,1,NSS01046            ,SilverSmart                   ,44,1000,400000,1,11149
HSP   ,1,NSS01047            ,SilverSmart                   ,45,1000,400000,1,11149
HSP   ,1,NSS01048            ,SilverSmart                   ,46,1000,400000,1,14619
HSP   ,1,NSS01049            ,SilverSmart                   ,47,1000,400000,1,14619
HSP   ,1,NSS01050            ,SilverSmart                   ,48,1000,400000,1,14619
HSP   ,1,NSS01051            ,SilverSmart                   ,49,1000,400000,1,14619
HSP   ,1,NSS01052            ,SilverSmart                   ,50,1000,400000,1,14619
HSP   ,1,NSS01053            ,SilverSmart                   ,51,1000,400000,1,19270
HSP   ,1,NSS01054            ,SilverSmart                   ,52,1000,400000,1,19270
HSP   ,1,NSS01055            ,SilverSmart                   ,53,1000,400000,1,19270
HSP   ,1,NSS01056            ,SilverSmart                   ,54,1000,400000,1,19270
HSP   ,1,NSS01057            ,SilverSmart                   ,55,1000,400000,1,19270
HSP   ,1,NSS01058            ,SilverSmart                   ,56,1000,400000,1,23372
HSP   ,1,NSS01059            ,SilverSmart                   ,57,1000,400000,1,23372
HSP   ,1,NSS01060            ,SilverSmart                   ,58,1000,400000,1,23372
HSP   ,1,NSS01061            ,SilverSmart                   ,59,1000,400000,1,23372
HSP   ,1,NSS01062            ,SilverSmart                   ,60,1000,400000,1,23372
HSP   ,1,NSS01063            ,SilverSmart                   ,61,1000,400000,1,31511
HSP   ,1,NSS01064            ,SilverSmart                   ,62,1000,400000,1,31511
HSP   ,1,NSS01065            ,SilverSmart                   ,63,1000,400000,1,31511
HSP   ,1,NSS01066            ,SilverSmart                   ,64,1000,400000,1,31511
HSP   ,1,NSS01067            ,SilverSmart                   ,65,1000,400000,1,31511
HSP   ,1,NSS01068            ,SilverSmart                   ,66,1000,400000,1,39841
HSP   ,1,NSS01069            ,SilverSmart                   ,67,1000,400000,1,39841
HSP   ,1,NSS01070            ,SilverSmart                   ,68,1000,400000,1,39841
